SUMMARY_NR,REPORT_ID,EVENT_DATE,EVENT_TIME,EVENT_DESC,EVENT_KEYWORD,CONST_END_USE,BUILD_STORIES,NONBUILD_HT,PROJECT_COST,PROJECT_TYPE,SIC_LIST,FATALITY,STATE_FLAG,ABSTRACT_TEXT,LOAD_DT
201924073,626700,2006-12-16 11:00:00+00:00,,Employee Is Killed by Falling Tubes,"METAL BAR,CAUGHT BETWEEN,CRUSHED,INDUSTRIAL TRUCK,STRUCK BY,FALLING OBJECT",,,,,,4491,X,,,2019-07-22 00:18:30+00:00
201924081,626700,2007-03-23 15:00:00+00:00,,Employee Drowns When Lawn Tractor Overturns Into Pond,"ASPHYXIATED,LAWN MOWER,TRACTOR,DROWN,OVERTURN",,,,,,8399,X,,,2019-07-22 00:18:30+00:00
201795275,950644,2002-02-05 07:30:00+00:00,,Employee seriously injured in fall from elevated rack,"PLATFORM,HEAD,WAREHOUSE,FALL,FALL PROTECTION,STORAGE RACK,BOLTING,STORAGE AREA,WORK SURFACE",,,,,,4226,,,,2019-07-22 00:18:30+00:00
201795283,950644,2002-02-21 01:00:00+00:00,,Employee Loses Finger - Pushing Cardboard Through a Machine,"AMPUTATED,FINGER,POINT OF OPERATION,UNGUARDED",,,,,,3993,,,,2019-07-22 00:18:30+00:00
201795291,950644,2002-01-23 12:05:00+00:00,,Employee injured when hand caught by gears,"FRACTURE,FINGER,CAUGHT BY,JAMMED,ROLLER--MACH/PART,POINT OF OPERATION",,,,,,2064,,,,2019-07-22 00:18:30+00:00
201795309,950644,2002-01-22 12:40:00+00:00,,Employee killed when rock truck rolled over,"HEAD,ROLL-OVER,CONSTRUCTION,DUMP TRUCK,CONCUSSION,OVERTURN",I,,60.0,F,A,1629,X,,,2019-07-22 00:18:30+00:00
201795317,950644,2001-11-14 11:00:00+00:00,,Employee injured when lowering load from truck bed,"SAFETY BELT,TOW TRUCK,LOADING DOCK",,,,,,7549,,,,2019-07-22 00:18:30+00:00
201795325,950644,2002-03-14 10:40:00+00:00,,Employee singed by flash fire,"HEAT,VAPOR,FLAMMABLE LIQUID,WORK RULES,FIRE,HEAT EXCHANGER",,,,,,3728,,,,2019-07-22 00:18:30+00:00
201795333,950644,2001-11-19 11:00:00+00:00,,Eleven employees become ill from carbon monoxide exposure,"INHALATION,NAUSEA,DIZZINESS,CARBON MONOXIDE,CHEMICAL,VOMIT",,,,,,5149,,,,2019-07-22 00:18:30+00:00
201038965,950635,2007-02-02 05:30:00+00:00,,Employee's Finger Amputated When Caught Between Metal Racks,"AMPUTATED,IND TRK OPERATOR,WAREHOUSE,FINGER,CAUGHT BETWEEN,INDUSTRIAL TRUCK,MANUAL MAT HANDLING,UNTRAINED",,,,,,4226,,,,2019-07-22 00:18:30+00:00
201038973,950635,2007-01-23 08:00:00+00:00,,Employee Suffers Burns Due to Flammable Liquid Release,"BURN,FLAMMABLE LIQUID,FIRE,TRENCH,SPARK,ARM,FACE,LEG",,,,,,9111,,,,2019-07-22 00:18:30+00:00
201038981,950635,2007-01-17 07:00:00+00:00,,Employee Is Struck by Flying Object and Sustains Lacerations,"UNSECURED,LACERATION,STRUCK BY,FLYING OBJECT,LEG",,,,,,3499,,,,2019-07-22 00:18:30+00:00
201038999,950635,2006-10-31 19:45:00+00:00,,Worker's Chest Pains Is Not Work-Related,"AMPUTATED,FINGER,WORK RULES,CLEANING,CAUGHT BY,AUGER,HAND",,,,,,7363,,,,2019-07-22 00:18:30+00:00
201039005,950635,2007-01-08 11:30:00+00:00,,Employee Fractures Face in Fall Through False Ceiling,"FRACTURE,CEILING,CEILING PANEL,FALL,FACE",,,,,,3999,,,,2019-07-22 00:18:30+00:00
201039013,950664,2007-02-08 14:30:00+00:00,,Employee Is Burned in Electrical Arc Flash,"BURN,ELECTRIC ARC,ABDOMEN,FIRE,THIGH,ARM,FACE,HAND",,,,,,2911,,,,2019-07-22 00:18:30+00:00
201039021,950635,2007-02-02 15:30:00+00:00,,Employee's Thumb Amputated When Caught in Saw,"WOOD CHIPS,AMPUTATED,GUARD,MACHINE OPERATOR,CAUGHT BY,THUMB,CIRCULAR SAW,LOCKOUT,MACHINE--MISC",,,,,,2499,,,,2019-07-22 00:18:30+00:00
201022878,950615,2010-08-26 14:00:00+00:00,,Employee Falls from Tree and Is Killed,"TREE,FALL,TREE TRIMMING",,,,,,783,X,,,2019-07-22 00:18:29+00:00
201022886,950615,2010-06-10 13:00:00+00:00,,Employee gets struck by a dump truck,"BACK,DUMP TRUCK,PELVIS,STRUCK BY,RUN OVER,BACKING UP",I,,,D,C,1611,,,,2019-07-22 00:18:29+00:00
201022894,950615,2010-06-22 15:30:00+00:00,,Employee's Knee Is Fractured in Fall from Truck,"KNEE,FRACTURE,TRUCK,FALL,MOTOR VEHICLE",,,,,,4215,,,,2019-07-22 00:18:29+00:00
201022902,950615,2010-09-09 01:00:00+00:00,,Mechanic Is Injured in Fall Down Stair,"BUS,MAINTENANCE,STAIR,VEHICLE,MECHANIC,DESCENDING,TRIPPED,ABRASION,FALL,CONTUSION",,,,,,4111,,,,2019-07-22 00:18:29+00:00
201022910,950615,2010-08-04 13:08:00+00:00,,Employee Suffers Injury from Saw,"FRACTURE,FOREARM,SAW,LACERATION",,,,,,3089,,,,2019-07-22 00:18:29+00:00
200900249,418400,1997-08-19 17:00:00+00:00,,Employee killed in fall when catwalk grate dislodges,"FRACTURE,UNSECURED,WORK RULES,GRATING,SKULL,CATWALK,FALL,WORK SURFACE",,,,,,2493,X,,,2019-07-22 00:18:29+00:00
200900256,418400,1997-09-11 17:50:00+00:00,,Employee killed in fall from scaffold,"GUARDRAIL,WORK RULES,FALL,FALL PROTECTION,ELEVATED WORK PLAT,WORK PLATFORM,SCAFFOLD",,,,,,3732,X,,,2019-07-22 00:18:29+00:00
200900264,418400,1997-09-06 09:36:00+00:00,,Employee killed when crushed by falling paper roll,"LONGSHORING,UNSECURED,WORK RULES,OVERLOADED,PAPER ROLL,CRUSHED,INDUSTRIAL TRUCK,MECH MAT HANDLING,STRUCK BY,FALLING OBJECT",,,,,,4491,X,,,2019-07-22 00:18:29+00:00
200900272,418400,1997-10-15 05:45:00+00:00,,"One employee killed, one burned by pressure cooker","BURN,PRESSURE VESSEL,WORK RULES,STEAM,HIGH PRESSURE,ARM,HOT WATER",,,,,,2015,X,,,2019-07-22 00:18:29+00:00
201022647,950615,2009-12-04 08:15:00+00:00,,Employee Fractures Arm When Pulled Into Unguarded Sprocket,"FRACTURE,ROTATING PARTS,CONVEYOR,ARM,UNGUARDED,MACHINE--MISC",,,,,,2429,,,,2019-07-22 00:18:29+00:00
201022654,950615,2010-03-29 09:00:00+00:00,,Employee Amputates Finger While Working with Log Splitter,"AMPUTATED,FINGER,LOG,LOGGING",,,,,,4953,,,,2019-07-22 00:18:29+00:00
201022662,950615,2010-04-05 07:50:00+00:00,,Employee Severs Hand in Paper Cutting Shear,"SEVERED,SHEARING MACHINE,PAPER,PAPER MACHINE,HAND",,,,,,2759,,,,2019-07-22 00:18:29+00:00
201022670,950615,2010-03-24 11:20:00+00:00,,Employee Amputates Finger While Cleaning Web Press,"AMPUTATED,FINGER,CLEANING,ROLLER--MACH/PART,CAUGHT BETWEEN,INEXPERIENCE,HOUSEKEEPING,PRESS OPERATOR,HAND,PRESS",,,,,,2759,,,,2019-07-22 00:18:29+00:00
201022688,950615,2010-03-29 13:40:00+00:00,,Employee's Head Is Injured When Struck by Object,"HEAD,PINNED,BALER,STRUCK BY,FALLING OBJECT",,,,,,4953,,,,2019-07-22 00:18:29+00:00
201022696,950615,2010-04-30 15:30:00+00:00,,Employee Fractures Leg When Pinned by Forklift,"FRACTURE,HOISTING MECHANISM,PINNED,CAUGHT BETWEEN,CRUSHED,INDUSTRIAL TRUCK,STRUCK BY,LEG",,,,,,3999,,,,2019-07-22 00:18:29+00:00
201022704,950615,2010-04-23 16:15:00+00:00,,Employee Injures Hand While Operating a Meat-Cutting Bansaw,"FOOD PREPARATION,PPE,BANDSAW,MACHINE OPERATOR,CAUGHT BY,CAUGHT BETWEEN,LACERATION,HAND,INATTENTION",,,,,,5411,,,,2019-07-22 00:18:29+00:00
201022712,950615,2010-05-01 14:00:00+00:00,,Employee Is Injured in Fall from Deck,"FRACTURE,LACERATION,PELVIS,FALL,HIP,WRIST",,,,,,7363,,,,2019-07-22 00:18:29+00:00
201022720,950615,2010-06-09 17:15:00+00:00,,Employee's finger gets crushed,"FINGER,CRUSHED,TRAILER,CONCRETE BLOCK",,,,,,3273,,,,2019-07-22 00:18:29+00:00
201022738,950615,2010-05-26 10:10:00+00:00,,Employee dies of an apparent brain aneurysm,"HEADACHE,ANEURYSM,BRAIN",,,,,,3661,X,,,2019-07-22 00:18:29+00:00
201022746,950615,2010-06-22 04:30:00+00:00,,Employee's Collarbone Is Fractured When Run over by Tractor,"FRACTURE,SHOULDER,CRUSHED,STRUCK BY,TRACTOR,RUN OVER,MOTOR VEHICLE",,,,,,762,,,,2019-07-22 00:18:29+00:00
201022753,950615,2010-03-17 09:15:00+00:00,,"Employee's Foot Is Crushed by Truck Tire, Is Later Amputated","FRACTURE,AMPUTATED,CRUSHED,TRUCK,WALKING BACKWARD,ASPHALT,FOOT,LEG,ROAD PAVING",I,,,B,C,1611,,,,2019-07-22 00:18:29+00:00
201022761,950615,2010-04-12 09:00:00+00:00,,Employee Injures Back in Fall from Ladder,"EXTENSION LADDER,INSTALLING,BACK,FALL",A,,,A,C,1731,,,,2019-07-22 00:18:29+00:00
201022779,950615,2010-04-07 14:40:00+00:00,,Employee Injures Wrist in Fall from Ladder,"LADDER,TREE,FALL,TREE TRIMMING,WRIST",,,,,,783,,,,2019-07-22 00:18:29+00:00
201022787,950615,2010-07-07 15:10:00+00:00,,Employee Fractures Back in Fall from Ladder,"FRACTURE,LADDER,BACK,FALL,FALL PROTECTION,TANK",,,,,,2084,,,,2019-07-22 00:18:29+00:00
201022795,950615,2010-03-30 10:15:00+00:00,,Employee Suffers Multiple Injuries in Fall from Ladder,"FRACTURE,RAIN SPOUT,ROOF,LADDER,FALL,FACE,LOST BALANCE,CONCRETE,CONTUSION,WRIST",,,,,,8211,,,,2019-07-22 00:18:29+00:00
201022803,950615,2010-07-23 15:18:00+00:00,,Employee Becomes Ill from Community-Acquired Infection,"FIREFIGHTER,INFECTION,DISINFECTANT",,,,,,9224,,,,2019-07-22 00:18:29+00:00
201022811,950615,2010-05-15 14:00:00+00:00,,Employee Suffers Injury from Fall,"KNEE,LADDER,FALL",,,,,,5411,,,,2019-07-22 00:18:29+00:00
201022829,950615,2010-08-05 10:00:00+00:00,,Employee Suffers Multiple Fractures When Struck by Valve,"FRACTURE,PRESSURE VESSEL,CLEANING,LOCKOUT,STRUCK BY,FLYING OBJECT,FACE",,,,,,831,,,,2019-07-22 00:18:29+00:00
201022837,950615,2010-08-09 14:30:00+00:00,,Employee's Finger Is Amputated by Trailer Hitch,"AMPUTATED,AGRICULTURE,FINGER,TRAILER HITCH,CAUGHT BETWEEN,TRACTOR,TRAILER",,,,,,172,,,,2019-07-22 00:18:29+00:00
201041464,953220,2003-06-06 09:00:00+00:00,,Employee is injured in fall from ladder,"FRACTURE,EXTENSION LADDER,ROOF,LADDER,CONSTRUCTION,DESCENDING,FALL",B,2.0,,B,C,1761,,,,2019-07-22 00:18:30+00:00
201041472,953220,2003-07-08 12:00:00+00:00,,Employee struck by wooden board,"CONSTRUCTION,LACERATION,STRUCK BY,FALLING OBJECT",A,,,E,A,1751,,,,2019-07-22 00:18:30+00:00
201041480,953220,2003-07-30 12:30:00+00:00,,Employee is killed when lawn sweeper rolls over,"ROLL-OVER,LAWN MOWER,SLOPE,SWEEPER",,,,,,7992,X,,,2019-07-22 00:18:30+00:00
201041498,953220,2003-06-10 13:17:00+00:00,,Employee died after fall on stairs,"RESPIRATORY,STAIR,FALL",,,,,,7011,X,,,2019-07-22 00:18:30+00:00
201041506,953220,2003-07-30 09:15:00+00:00,,Employee is injured by a falling lighting transformer,"FRACTURE,ELECTRICIAN,FOREARM,FOREHEAD,LIGHTING FIXTURE,STRUCK BY,FALLING OBJECT,TRANSFORMER,AERIAL LIFT",,,,,,7011,,,,2019-07-22 00:18:30+00:00
201041514,953220,2003-08-14 08:40:00+00:00,,Employee Receives Electric Shock While Using Band Saw,"BANDSAW,ELECTRIC SHOCK,MECH MALFUNCTION",,,,,,5411,,,,2019-07-22 00:18:30+00:00
201041522,953220,2003-08-09 23:20:00+00:00,,Employee Falls From Aircraft Tow Tractor And Is Injured,"FRACTURE,HEAD,AIRPORT,SEAT BELT,FALL,NECK,TOWED EQUIPMENT",,,,,,4729,,,,2019-07-22 00:18:30+00:00
201041530,953220,2003-08-25 01:00:00+00:00,,Restaurant manager is stabbed to death by an intruder,WORKPLACE VIOLENCE,,,,,,5812,X,,,2019-07-22 00:18:30+00:00
200962801,352420,1999-02-22 09:15:00+00:00,,Employee Struck In Head Has Lacerations,"LACERATION,STRUCK BY",,,,,,4952,,,,2019-07-22 00:18:29+00:00
200962819,352430,1999-04-06 13:55:00+00:00,,Truck crane overturns on unstable soil of highway shoulder,"CLEARANCE,HIGHWAY,TRUCK CRANE,LOAD SHIFT,CONSTRUCTION,UNSTABLE SOIL,HIGHWAY SHOULDER,WORK SURFACE,BACKING UP,OVERTURN",,,,,,1542,,,,2019-07-22 00:18:29+00:00
200962835,352440,1999-05-24 13:30:00+00:00,,Employee killed when crushed by falling concrete wall,"HIGH WIND,WALL,MOBILE SCAFFOLD,COLLAPSE,STRUCK AGAINST,CONSTRUCTION,FALL,STRUCK BY,LEG,WRIST",C,4.0,,E,A,1741,X,,,2019-07-22 00:18:29+00:00
200962843,352460,1999-06-01 11:25:00+00:00,,Employee injured in fall from roof while delivering shingles,"ROOF,WORK RULES,STEEP GRADE,FALL,FALL PROTECTION,UNTRAINED",,,,,,5211,,,,2019-07-22 00:18:29+00:00
200962850,352440,1999-06-11 09:00:00+00:00,,Employee's arm injured in roller of fiber spooler,"WORK RULES,CAUGHT BY,LOCKOUT,ROLLER--MACH/PART,CAUGHT BETWEEN,ABRASIVE BURN,ARM,NIP POINT,CONTUSION",,,,,,2824,,,,2019-07-22 00:18:29+00:00
200962868,352440,1999-06-30 13:15:00+00:00,,Employee injured when caught in steel rollers of extruder,"FRACTURE,HEAT,WORK RULES,COLLARBONE,CAUGHT BY,ROLLER--MACH/PART,CAUGHT BETWEEN,MECH MAT HANDLING,ARM,NIP POINT",,,,,,2824,,,,2019-07-22 00:18:29+00:00
200962876,352430,1999-06-22 14:15:00+00:00,,Employee Killed When Struck By Vehicle And Falls,"VEHICLE,CONSTRUCTION,FALL,STRUCK BY",,,,,,4785,X,,,2019-07-22 00:18:29+00:00
200962884,352400,1999-04-25 07:30:00+00:00,,Employee injured in fall from planked scaffold,"UNSECURED,WORK RULES,CONSTRUCTION,PLANK,FALL,FALL PROTECTION,ELEVATED WORK PLAT,WORK PLATFORM,WORK SURFACE,SCAFFOLD",C,1.0,13.0,D,A,1741,,,,2019-07-22 00:18:29+00:00
200962892,352470,1999-04-27 14:22:00+00:00,,Two employees burned when hexane vapors ignite,"BURN,FLAMMABLE LIQUID,FLAMMABLE VAPORS,WORK RULES,CLEANING,FIRE,EXPLOSION,SMOKING,CLEANING FLUID,HEXANE",,,,,,5511,,,,2019-07-22 00:18:29+00:00
200962900,352410,1999-06-18 04:37:00+00:00,,Employee killed when struck by a motor vehicle,"VEHICLE,STRUCK BY,RUN OVER",,,,,,251,X,,,2019-07-22 00:18:29+00:00
200963023,352440,1998-12-18 14:30:00+00:00,,Employee's arm fractured when caught by boring rod,"CLOTHING,FRACTURE,ROTATING PARTS,ROTATING SHAFT,CAUGHT BY,CONSTRUCTION,ARM,BORING MACHINE",A,,,A,B,1799,,,,2019-07-22 00:18:29+00:00
200963031,352430,1999-07-20 14:05:00+00:00,,burn - electrical fault in electrical cabinet,"BURN,CLOTHING,ELECTRIC ARC,E GI IV,ELECTRICAL,ELECTRICIAN,ELECTRICAL WORK,LOCKOUT,ELECTRIC SHOCK,ELECTRICAL FAULT",C,2.0,32.0,D,B,1731,X,,,2019-07-22 00:18:29+00:00
200963049,352430,1999-07-07 14:15:00+00:00,,Employee Falls From Balcony And Suffers Mulitple Injuries,"FRACTURE,FALL",B,4.0,19.0,F,A,1711,,,,2019-07-22 00:18:29+00:00
200963056,352440,1999-06-23 16:30:00+00:00,,Employee killed when roller overturns on embankment,"EMBANKMENT,ASPHYXIATED,ROLLER--CONST EQUIP,EQUIPMENT OPERATOR,ROPS,CONSTRUCTION,CRUSHED,SLOPE,OVERTURN,ROAD PAVING",C,6.0,70.0,E,A,1794,X,,,2019-07-22 00:18:29+00:00
200963072,352410,1999-08-02 12:00:00+00:00,,Employee injured in fall when aerial lift boom fails,"BOOM,CONSTRUCTION,TORSO,EQUIPMENT FAILURE,FALL,TRUCK BOOM,AERIAL LIFT,CONTUSION",C,1.0,8.0,A,B,1799,,,,2019-07-22 00:18:29+00:00
200963080,352410,1999-07-15 13:00:00+00:00,,Employee injured when struck in face by blocking,"FRACTURE,UNSECURED,WORK RULES,CONSTRUCTION,TWO PT SUSP SCAFFOLD,STRUCK BY,SCAFFOLD RIGGING,FACE,FALLING OBJECT,PAINTER",C,5.0,70.0,E,C,1721,,,,2019-07-22 00:18:29+00:00
200963114,352410,1999-08-09 10:45:00+00:00,,Employee injured when fork truck overturns,"COVER,IND TRK OPERATOR,WORK RULES,OVERLOADED,CONSTRUCTION,INDUSTRIAL TRUCK,MECH MAT HANDLING,WORK SURFACE,OVERTURN",B,3.0,25.0,D,A,1741,,,,2019-07-22 00:18:29+00:00
200963130,352420,1999-07-28 10:00:00+00:00,,Employee killed when struck by bridge piling during loading,"LOADING,HEAD,CRAWLER CRANE,LOAD SHIFT,CAUGHT BY,CONSTRUCTION,NECK,STRUCK BY,FLYING OBJECT,UNSTABLE LOAD",J,,,E,B,1622,X,,,2019-07-22 00:18:29+00:00
200963148,352430,1999-07-23 09:00:00+00:00,,Employee Injured When Struck And Pinned By A Forklift,"FRACTURE,INDUSTRIAL TRUCK,STRUCK BY",,,,,,4225,,,,2019-07-22 00:18:29+00:00
201030913,950635,1997-11-01 09:45:00+00:00,,Employee's finger fractured when struck by forklift,"FRACTURE,IND TRK OPERATOR,FINGER,WORK RULES,CAUGHT BETWEEN,COLLISION,INDUSTRIAL TRUCK,MECH MAT HANDLING,UNTRAINED",,,,,,2051,,,,2019-07-22 00:18:29+00:00
201030921,950635,1997-11-05 10:15:00+00:00,,Employee's ankle injured in fall down porch steps,"FRACTURE,STAIR,SLIP,FALL,SLIPPERY SURFACE,WORK SURFACE,ANKLE",,,,,,9221,,,,2019-07-22 00:18:29+00:00
201030939,950635,1997-10-16 07:21:00+00:00,,Employee injured when struck by flying pry bar,"CHEST,UNCONSCIOUSNESS,WORK RULES,LACERATION,OFF LOADING,STRUCK BY,FLYING OBJECT,HAND TOOL,UNTRAINED,COMMUNICATION",C,2.0,25.0,A,B,1542,,,,2019-07-22 00:18:29+00:00
201030954,950635,1997-10-22 23:25:00+00:00,,Employee suffers head injuries in fall with container,"LONGSHORING,HEAD,UNSECURED,WORK RULES,FALL,MECH MAT HANDLING,OFF LOADING,CONCUSSION,CONTAINERIZED CARGO,FALLING OBJECT",,,,,,4491,,,,2019-07-22 00:18:29+00:00
201030962,950635,1997-12-09 02:00:00+00:00,,Employee killed when pickup collides with steel chassis,"LONGSHORING,CLEARANCE,UNCONSCIOUSNESS,STRUCK AGAINST,DRIVER,COLLISION,TRACTOR TRAILER,PICKUP TRUCK,TRUCK DRIVER",,,,,,4491,X,,,2019-07-22 00:18:29+00:00
201030970,950635,1997-10-23 16:40:00+00:00,,Employee's legs fractured when run over by forklift,"LONGSHORING,FRACTURE,IND TRK OPERATOR,WAREHOUSE,OBSTRUCTED VIEW,INDUSTRIAL TRUCK,MECH MAT HANDLING,OFF LOADING,RUN OVER,LEG",,,,,,4491,,,,2019-07-22 00:18:29+00:00
201030996,950635,1997-10-28 05:30:00+00:00,,Employee's foot 's foot fractured by forklift,"FRACTURE,VEHICLE IN GEAR,HAND BRAKE,UNSECURED,CAUGHT BETWEEN,INDUSTRIAL TRUCK,MECH MAT HANDLING,BACKING UP,FOOT",,,,,,4213,,,,2019-07-22 00:18:29+00:00
201031010,950635,1997-11-04 09:54:00+00:00,,Two employees injured when struck by forklift,"FRACTURE,IND TRK OPERATOR,OBSTRUCTED VIEW,WORK RULES,INDUSTRIAL TRUCK,MECH MAT HANDLING,STRUCK BY,LEG,TRUCK DRIVER",,,,,,4212,,,,2019-07-22 00:18:29+00:00
201031028,950635,1997-11-16 20:15:00+00:00,,Employee injured when pickup strikes another truck,"FRACTURE,SHOULDER,WORK RULES,TRAFFIC CONTROL,COLLISION,RIB,MECH MAT HANDLING,TRUCK DRIVER",,,,,,8611,,,,2019-07-22 00:18:29+00:00
201031036,950635,1997-10-07 22:30:00+00:00,,Employee's leg fractured in same level fall,"FRACTURE,PIPE WRENCH,EQUIPMENT FAILURE,MANUAL MAT HANDLING,FALL,HAND TOOL,LEG,UNSTABLE POSITION",,,,,,4212,,,,2019-07-22 00:18:29+00:00
201031044,950635,1997-11-11 11:15:00+00:00,,Employee injured in fall from elevated platform,"FRACTURE,GUARDRAIL,WORK RULES,FALL,FALL PROTECTION,MECH MAT HANDLING,WALK-BEHIND FORKLIFT,ELEVATED WORK PLAT,FACE,LEG",,,,,,2911,,,,2019-07-22 00:18:29+00:00
201031051,950635,1997-11-05 05:50:00+00:00,,burn - electrical fault in panelboard,"BURN,CLOTHING,E GI II,ELECTRIC ARC,ELECTRICAL,ELECTRICIAN,PANELBOARD,ELECTRICAL WORK,LOCKOUT,ELECTRICAL FAULT",,,,,,7011,X,,,2019-07-22 00:18:29+00:00
201031069,950635,1997-11-13 15:00:00+00:00,,Employee killed when struck by UTR vehicle,"CHEST,LONGSHORING,SIGNALMAN,VEHICLE,WORK RULES,TRAFFIC CONTROL,MECH MAT HANDLING,STRUCK BY,RUN OVER,MOTOR VEHICLE",,,,,,4491,X,,,2019-07-22 00:18:29+00:00
201031077,950635,1997-11-12 07:15:00+00:00,,Employee injured in fall over platform handrail,"EYE,FRACTURE,STRUCK AGAINST,FALL,ELEVATED WORK PLAT,FACE,LOST BALANCE,WORK PLATFORM,UNSTABLE POSITION",,,,,,2911,,,,2019-07-22 00:18:29+00:00
201031085,950635,1998-02-25 12:30:00+00:00,,Employee's finger lacerated on electric power saw,"FINGER,WORK RULES,ELECTRIC SAW,SAW,LACERATION,EXTENSION HANDLE,UNGUARDED",,,,,,7363,,,,2019-07-22 00:18:29+00:00
201031093,950635,1997-09-24 04:55:00+00:00,,Employee's fingertips amputated in paper folder,"MAINTENANCE,PRINTING PRESS,AMPUTATED,PRINTING,FINGER,WORK RULES,LOCKOUT,FALL,PRESS OPERATOR,UNTRAINED",,,,,,2752,,,,2019-07-22 00:18:29+00:00
201031101,950635,1997-11-05 09:30:00+00:00,,Employee's legs fractured when van tips off auto lift,"FRACTURE,HYDRAULIC LIFT,AUTOMOTIVE REPAIR,UNSECURED,WORK RULES,MECHANIC,FALLING OBJECT,UNTRAINED,LEG,UNSTABLE POSITION",,,,,,5541,,,,2019-07-22 00:18:29+00:00
201031119,950635,1997-12-06 11:43:00+00:00,,Employee's finger amputated in punch press,"AMPUTATED,POWER PRESS,FINGER,WORK RULES,FOOT CONTROL,POINT OF OPERATION,FOOT-POWERED PRESS,PRESS OPERATOR,PUNCH PRESS,UNGUARDED",,,,,,3728,,,,2019-07-22 00:18:29+00:00
201023660,950615,2011-10-27 13:50:00+00:00,,Employee Is Injured in Fall from Fixed Ladder,"FRACTURE,COOLING TOWER,LADDER,DESCENDING,FIXED LADDER,LACERATION,SKULL,FALL,FACE,VERTEBRA",G,1.0,17.0,A,C,1799,,,,2019-07-22 00:18:29+00:00
201023678,950615,2011-07-29 14:46:00+00:00,,Employee Is Killed in Fall from Railing,"HEAD,RAIL,CARPENTER,STRUCK AGAINST,FALL,FALL PROTECTION,CONCUSSION,ELEVATED WORK PLAT",H,1.0,10.0,B,B,1541,X,,,2019-07-22 00:18:29+00:00
201023686,950615,2011-10-17 06:00:00+00:00,,Truck Driver Dies of Suspected Heart Attack,"CARDIOVASC SYSTEM,DELIVERY WORK,EMERGENCY RESPONSE,HEART ATTACK,ELDERLY,TRUCK DRIVER",,,,,,4212,X,,,2019-07-22 00:18:29+00:00
201023694,950615,2011-11-07 07:45:00+00:00,,Falling Equipment Injures Worker,"ENGINE,HOIST,STRUCK BY,FALLING OBJECT,FOOT",,,,,,5031,,,,2019-07-22 00:18:29+00:00
201100708,950623,1998-10-29 10:00:00+00:00,,Employee Is Killed When Struck by Tree,"HEAD,TREE FELLING,TREE LIMB,STRUCK BY,FLYING OBJECT",,,,,,2411,X,,,2019-07-22 00:18:30+00:00
201100716,950623,1998-10-16 16:00:00+00:00,,Employee fractured wrist due to fall from scaffold,"FRACTURE,CARPENTER,STRUCK AGAINST,FALL,PAINTER,SCAFFOLD,WRIST",A,1.0,,A,B,1721,,,,2019-07-22 00:18:30+00:00
201100724,950623,1998-09-26 11:00:00+00:00,,Employee falls on chainsaw,"TREE FELLING,LACERATION,TREE,FALL,STRUCK BY,ARM,LOST BALANCE",,,,,,2411,,,,2019-07-22 00:18:30+00:00
201100732,950623,1998-09-14 09:00:00+00:00,,Employee Injured When Truck Rolled Over,"FRACTURE,ROLL-OVER,TRUCK,ANKLE,LEG,TRUCK DRIVER,WATER",,,,,,2411,,,,2019-07-22 00:18:30+00:00
201100740,950623,1998-08-26 11:00:00+00:00,,Employee Suffers Partial Amputation,"AMPUTATED,AGRICULTURE,FINGER,FARM MACHINERY,TRACTOR,V-BELT,PULLEY,POWER TAKE-OFF",,,,,,173,,,,2019-07-22 00:18:30+00:00
201100757,950623,1998-08-11 12:00:00+00:00,,Employee's arm injured by a chain saw,"SAW,LACERATION,ARM,CUTTING AND BURNING",O,1.0,1.0,G,A,1799,,,,2019-07-22 00:18:30+00:00
201100765,950623,1998-12-13 07:30:00+00:00,,Employee fractures ankle after slipping and falling on floor,"CLOTHING,FRACTURE,SLIP,STORAGE ROOM,WALKING SURFACE,FALL,SLIPPERY SURFACE,ANKLE",,,,,,5651,,,,2019-07-22 00:18:30+00:00
201100773,950623,1998-11-04 13:30:00+00:00,,Employee Injured When Run Over by Truck,"CHOCK,WHEEL,FRACTURE,LUNG,BRAKE,RAMP,ENGINE,CRUSHED,TRUCK,CONCRETE BLOCK",D,1.0,1.0,A,E,1771,,,,2019-07-22 00:18:30+00:00
201100781,950623,1998-09-30 06:05:00+00:00,,Employee's Ankle Was Fractured By Falling Boards,"FRACTURE,LUMBER,ANKLE",,,,,,2421,,,,2019-07-22 00:18:30+00:00
201100799,950623,1998-12-14 14:30:00+00:00,,Employee killed when struck by log,"HEAD,YARDING,SHOULDER,LOG,LOGGER,STRUCK BY,FLYING OBJECT,LOGGING",,,,,,2411,X,,,2019-07-22 00:18:30+00:00
201034378,950635,2002-10-04 10:00:00+00:00,,Employee injured from fall,"FRACTURE,SLIP,FALL,LEG",,,,,,8062,,,,2019-07-22 00:18:30+00:00
201039203,950635,2007-02-15 14:30:00+00:00,,Employee Amputates Finger in Machine,"AMPUTATED,FINGER,MACHINE OPERATOR,CAUGHT BY",,,,,,3728,,,,2019-07-22 00:18:30+00:00
201039211,950635,2007-02-13 11:30:00+00:00,,Employee Injures Finger in Press Brake,"PRESS BRAKE,FINGER,METAL SHEET,LACERATION,STRUCK BY",,,,,,3441,,,,2019-07-22 00:18:30+00:00
